rating,text,date
4,"charts are fine in day, but after 8:00 P.M. Charts gets frozen. I click for live candle chart, It shows chart of something else, I was looking for a chart of oil mini which was trading around 9, it was showing me chart of random stock trading at 40, apart from that chart can not be zoomed, it was shrank all candles were baerly visible as a line.",2026-01-15
2,"Trading at Groww is Fine, But there is a lag in the app which I have seen most of the times.",2026-01-15
5,I traded in others but doesn't work properly... like Sometime GTT triggered but p&l continues... or not all kind of fecilities .... here I am so happy... Thanks Groww,2026-01-15
4,this is amazing & much more easy to understand software of this application My experience on this is such a great experience,2026-01-15
4,good and very easy from other platforms,2026-01-15
5,best aap in the field of trading,2026-01-15
5,I am happy to trade wit grow,2026-01-15
5,it's a really excellent application i like this app,2026-01-15
5,this is the best app in My Life,2026-01-15
4,"User friendly, easy to operate and invest. Good customer support when required.",2026-01-15
1,बेकार है meri kamai 1 rupya Thi or इसका ब्रोकर शुल्क 50 रूपये ओर ऊपर से stt or GST ke name PE 109 basul kar liye,2026-01-15
4,a good performance but high delivery charges on security,2026-01-15
5,very good facility and good mtf facility are very easy,2026-01-15
5,sell Tax is high compare other trading apps,2026-01-15
5,very nice app and good service provider good coustomer care service,2026-01-15
5,simple and good and better app very good app thank you for grow apps teamwork thank you,2026-01-15
1,"They are displaying wrong balances for stocks and mutual funds. I have reported the issue so many times but they are not fixing it. Ideally if you add previous day balance with today's one day balance then you should get today's total balance but that never matches. Also, mutual fund amount gets refreshed multiple times in a day. Same 1Day return and total return discrepancy can be seen in stocks as well.",2026-01-15
1,"Brokerage is too high. I have paid very high brokerage within 1 year. please leave it, if you want to avoide high brokerage.",2026-01-15
5,My first treading app and easy to use and take low charges and fast processing your all work,2026-01-15
5,"nice app for beginners, great interface which helps to study trading and also given great stocks",2026-01-15
4,great experience of this app thank you,2026-01-15
5,Excellent app for invest stocks & mutual funds,2026-01-15
5,"it is great for me and everyone but remember it ""you are not scammers""",2026-01-15
5,best demat account in india very easy investment,2026-01-14
5,"this app is very easy to use and it is very useful and multi purpose app trading, mutual funds, stocks, as well as the great experience of upi",2026-01-14
5,very good and very easy to use groww app.run very sumethly.,2026-01-14
1,bhai sab apne bank account mai kisi ko kayon ghusayen ye bilkul galat hai kisi bhi company ko kisi ki benk Statment 6 mahine ka parapt kayon karwayen muje ye uchit nhi laga es liye mai gro app ko delete kar rha hun i dont like thish,2026-01-14
5,This is the first trading app in my life in which I have slowly learned trading. And learning trading in it is very easy and you can buy and sell very easily. Without any problem.,2026-01-14
5,good app easy to use and good feature,2026-01-14
5,this app is good for new investors,2026-01-14
5,"absolutely the most amazing platform for investing in mutual funds as well as for stocks. I have already made 5+ people from my friends and family network to register on this platform. it is so easy to register and start investing, it is just phenomenal. thank you for setting a great standard for all other competitors and setting the benchmark so high that it is difficult to reach this height.. great product. I keep highly recommending this to others....",2026-01-14
4,It would be great if we can see the networth and also highlight the stocks and MFs that are not performing at par with the related benchmark or indices.,2026-01-14
4,it was nice experience user friendly too,2026-01-14
5,"very easy to use, search, invest etc.",2026-01-14
1,very slow app and not prefer for the future and option,2026-01-14
5,issue with custom layout ( multiple chart ) on trading view chart,2026-01-14
5,what I want to get from Groww easily got,2026-01-14
4,Cooking blast I am task completed but not reward my task is not completed. so please check and complete my task and give me my reward,2026-01-14
5,very simple nd very easy used this app.,2026-01-14
5,excellent app but one demerit it doesn't show the charges amount and gst amount,2026-01-14
5,Very Good App to much minimum charges,2026-01-14
5,my name is Abhinam mehtar very good app,2026-01-14
1,after current update there is lot of glitches in f&O scalping orders are already exiquted but sill is showing active trade once you refresh it will vanish I have experienced this technical issues multiple time after current update,2026-01-14
5,"it was easy to use, chart reading order executing & More....",2026-01-14
4,"Awesome work team grow, here are some scopes of improvement 1. ux is gr8 but IPO is hidden at bottom and some competition apps offer more areas to invest 2. Better portfolio analysis is required 3. Rest all is good but app's UX just seems to be missing few key points",2026-01-14
5,I need more details for option trading,2026-01-14
4,"improve your ads , don't ask dumb questions on how much to invest in SIP, anyone knowing about SIP knows the min can be as low atleast 500 if not 100, change your creative team",2026-01-14
5,"Great app, works very well, teaches me a lot of things",2026-01-14
5,I am beginner but I like grow because it's user friendly software application is very good to use,2026-01-14
4,this is a very good full for earn money for our future. I will give advise to you that you used this app.,2026-01-14
1,"very bad management of this app. i recently took a short position and ongoing profit that time is 4k.and then instant it changes into 332 loss and reason behind this is ""stoploss executed""at tha time secondly, this trade is not executed at a point where i asked for. execute when market get recovered and i'm in profit of 5000 from my side please don't take risk and never download this app for ur convenience",2026-01-14
5,"very good app , easy to use all the corners, beginner can easily operate",2026-01-14
5,Currently the best app for Stock trading.,2026-01-14
5,the platform is totally awesome for the beginners of the trading,2026-01-14
5,“A great app for beginners and experienced investors. Everything is well-organized and easy to understand.”,2026-01-14
5,everything is under one app . so good so far,2026-01-14
5,so easy and smooth platform to grow your wealth with all the knowledge about everything,2026-01-14
